Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\OperatorViewModel.cs,819,8,"M:System.Windows.Threading.Dispatcher.BeginInvoke(System.Windows.Threading.DispatcherPriority,System.Delegate)",,,,,"Application.Current?.Dispatcher.BeginInvoke(              DispatcherPriority.ApplicationIdle,              new Action(() =>              {                  try                  {                      _pageService.CacheImageItem(nextItem);                  }                  catch (Exception ex)                  {                      Log.Error(ex, ""Error caching next image item (id={Id})"", nextItem.Id);                  }              }));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\OperatorViewModel.cs,819,8,T:System.Windows.Application,,,,,"Application.Current?.Dispatcher.BeginInvoke(              DispatcherPriority.ApplicationIdle,              new Action(() =>              {                  try                  {                      _pageService.CacheImageItem(nextItem);                  }                  catch (Exception ex)                  {                      Log.Error(ex, ""Error caching next image item (id={Id})"", nextItem.Id);                  }              }));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\OperatorViewModel.cs,819,8,T:System.Windows.Application,,,,,"Application.Current?.Dispatcher.BeginInvoke(              DispatcherPriority.ApplicationIdle,              new Action(() =>              {                  try                  {                      _pageService.CacheImageItem(nextItem);                  }                  catch (Exception ex)                  {                      Log.Error(ex, ""Error caching next image item (id={Id})"", nextItem.Id);                  }              }));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\OperatorViewModel.cs,819,8,P:System.Windows.Application.Current,,,,,"Application.Current?.Dispatcher.BeginInvoke(              DispatcherPriority.ApplicationIdle,              new Action(() =>              {                  try                  {                      _pageService.CacheImageItem(nextItem);                  }                  catch (Exception ex)                  {                      Log.Error(ex, ""Error caching next image item (id={Id})"", nextItem.Id);                  }              }));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\OperatorViewModel.cs,340,8,T:System.Windows.Application,,,,,Application.Current
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\OperatorViewModel.cs,340,8,T:System.Windows.Application,,,,,Application.Current
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\OperatorViewModel.cs,340,8,P:System.Windows.Application.Current,,,,,Application.Current
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\OperatorViewModel.cs,340,8,T:System.Windows.Threading.Dispatcher,,,,,Application.Current.Dispatcher
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\OperatorViewModel.cs,340,8,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,Application.Current.Dispatcher
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\OperatorViewModel.cs,340,8,M:System.Windows.Threading.Dispatcher.Invoke(System.Action),,,,,Application.Current.Dispatcher.Invoke(LoadMediaItems)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,1175,4,T:System.Windows.Size,,,,,private void SetMediaWindowSize(Size size)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,1175,50,T:System.Windows.Size,,,,,MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,1128,8,T:System.Windows.Size,,,,,Set1080PSizeCommand = new RelayCommand(() => SetMediaWindowSize(Size1080P));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,1127,8,T:System.Windows.Size,,,,,Set720PSizeCommand = new RelayCommand(() => SetMediaWindowSize(Size720P));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,1126,8,T:System.Windows.Size,,,,,Set480PSizeCommand = new RelayCommand(() => SetMediaWindowSize(Size480P));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,1125,8,T:System.Windows.Size,,,,,Set360PSizeCommand = new RelayCommand(() => SetMediaWindowSize(Size360P));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,962,4,T:System.Windows.Size,,,,,private static Size NormalizeSize(Size value)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,962,4,T:System.Windows.Size,,,,,private static Size NormalizeSize(Size value)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,969,8,T:System.Windows.Size,,,,,"return new Size          {              Width = LimitNumber(MinSize.Width, value.Width, MaxSize.Width),              Height = LimitNumber(MinSize.Height, value.Height, MaxSize.Height)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,969,8,P:System.Windows.Size.Height,,,,,"return new Size          {              Width = LimitNumber(MinSize.Width, value.Width, MaxSize.Width),              Height = LimitNumber(MinSize.Height, value.Height, MaxSize.Height)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,969,8,P:System.Windows.Size.Height,,,,,"return new Size          {              Width = LimitNumber(MinSize.Width, value.Width, MaxSize.Width),              Height = LimitNumber(MinSize.Height, value.Height, MaxSize.Height)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,969,8,T:System.Windows.Size,,,,,"return new Size          {              Width = LimitNumber(MinSize.Width, value.Width, MaxSize.Width),              Height = LimitNumber(MinSize.Height, value.Height, MaxSize.Height)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,969,8,P:System.Windows.Size.Height,,,,,"return new Size          {              Width = LimitNumber(MinSize.Width, value.Width, MaxSize.Width),              Height = LimitNumber(MinSize.Height, value.Height, MaxSize.Height)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,969,8,P:System.Windows.Size.Height,,,,,"return new Size          {              Width = LimitNumber(MinSize.Width, value.Width, MaxSize.Width),              Height = LimitNumber(MinSize.Height, value.Height, MaxSize.Height)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,969,8,T:System.Windows.Size,,,,,"return new Size          {              Width = LimitNumber(MinSize.Width, value.Width, MaxSize.Width),              Height = LimitNumber(MinSize.Height, value.Height, MaxSize.Height)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,969,8,P:System.Windows.Size.Width,,,,,"return new Size          {              Width = LimitNumber(MinSize.Width, value.Width, MaxSize.Width),              Height = LimitNumber(MinSize.Height, value.Height, MaxSize.Height)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,969,8,P:System.Windows.Size.Width,,,,,"return new Size          {              Width = LimitNumber(MinSize.Width, value.Width, MaxSize.Width),              Height = LimitNumber(MinSize.Height, value.Height, MaxSize.Height)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,969,8,T:System.Windows.Size,,,,,"return new Size          {              Width = LimitNumber(MinSize.Width, value.Width, MaxSize.Width),              Height = LimitNumber(MinSize.Height, value.Height, MaxSize.Height)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,969,8,P:System.Windows.Size.Width,,,,,"return new Size          {              Width = LimitNumber(MinSize.Width, value.Width, MaxSize.Width),              Height = LimitNumber(MinSize.Height, value.Height, MaxSize.Height)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,969,8,P:System.Windows.Size.Width,,,,,"return new Size          {              Width = LimitNumber(MinSize.Width, value.Width, MaxSize.Width),              Height = LimitNumber(MinSize.Height, value.Height, MaxSize.Height)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,969,8,T:System.Windows.Size,,,,,"return new Size          {              Width = LimitNumber(MinSize.Width, value.Width, MaxSize.Width),              Height = LimitNumber(MinSize.Height, value.Height, MaxSize.Height)          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,964,8,P:System.Windows.Size.IsEmpty,,,,,if (value.IsEmpty)          {              return value;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,932,8,T:System.Windows.Size,,,,,set          {              _optionsService.MediaWindowSize = NormalizeSize(value);              OnPropertyChanged();              OnPropertyChanged(nameof(MediaWindowResizable));              OnPropertyChanged(nameof(MediaWindowFixed));                OnPropertyChanged(nameof(MediaWindowWidth));              OnPropertyChanged(nameof(MediaWindowHeight));                OnPropertyChanged(nameof(Is360PSize));              OnPropertyChanged(nameof(Is480PSize));              OnPropertyChanged(nameof(Is720PSize));              OnPropertyChanged(nameof(Is1080PSize));          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,934,12,T:System.Windows.Size,,,,,_optionsService.MediaWindowSize = NormalizeSize(value);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,934,12,T:System.Windows.Size,,,,,_optionsService.MediaWindowSize = NormalizeSize(value);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,931,8,T:System.Windows.Size,,,,,get => _optionsService.MediaWindowSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,931,15,T:System.Windows.Size,,,,,_optionsService.MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,929,4,T:System.Windows.Size,,,,,private Size MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,925,12,T:System.Windows.Size,,,,,"MediaWindowSize = value.HasValue ? new Size(MediaWindowSize.Width, value.Value) : Size.Empty;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,925,12,T:System.Windows.Size,,,,,"MediaWindowSize = value.HasValue ? new Size(MediaWindowSize.Width, value.Value) : Size.Empty;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,925,12,P:System.Windows.Size.Empty,,,,,"MediaWindowSize = value.HasValue ? new Size(MediaWindowSize.Width, value.Value) : Size.Empty;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,925,12,T:System.Windows.Size,,,,,"MediaWindowSize = value.HasValue ? new Size(MediaWindowSize.Width, value.Value) : Size.Empty;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,925,12,P:System.Windows.Size.Width,,,,,"MediaWindowSize = value.HasValue ? new Size(MediaWindowSize.Width, value.Value) : Size.Empty;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,925,12,T:System.Windows.Size,,,,,"MediaWindowSize = value.HasValue ? new Size(MediaWindowSize.Width, value.Value) : Size.Empty;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,925,12,"M:System.Windows.Size.#ctor(System.Double,System.Double)",,,,,"MediaWindowSize = value.HasValue ? new Size(MediaWindowSize.Width, value.Value) : Size.Empty;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,925,12,T:System.Windows.Size,,,,,"MediaWindowSize = value.HasValue ? new Size(MediaWindowSize.Width, value.Value) : Size.Empty;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,917,53,T:System.Windows.Size,,,,,MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,917,53,P:System.Windows.Size.Height,,,,,MediaWindowSize.Height
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,917,15,T:System.Windows.Size,,,,,MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,917,15,P:System.Windows.Size.IsEmpty,,,,,MediaWindowSize.IsEmpty
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,911,12,T:System.Windows.Size,,,,,"MediaWindowSize = value.HasValue ? new Size(value.Value, MediaWindowSize.Height) : Size.Empty;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,911,12,T:System.Windows.Size,,,,,"MediaWindowSize = value.HasValue ? new Size(value.Value, MediaWindowSize.Height) : Size.Empty;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,911,12,P:System.Windows.Size.Empty,,,,,"MediaWindowSize = value.HasValue ? new Size(value.Value, MediaWindowSize.Height) : Size.Empty;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,911,12,T:System.Windows.Size,,,,,"MediaWindowSize = value.HasValue ? new Size(value.Value, MediaWindowSize.Height) : Size.Empty;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,911,12,P:System.Windows.Size.Height,,,,,"MediaWindowSize = value.HasValue ? new Size(value.Value, MediaWindowSize.Height) : Size.Empty;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,911,12,T:System.Windows.Size,,,,,"MediaWindowSize = value.HasValue ? new Size(value.Value, MediaWindowSize.Height) : Size.Empty;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,911,12,"M:System.Windows.Size.#ctor(System.Double,System.Double)",,,,,"MediaWindowSize = value.HasValue ? new Size(value.Value, MediaWindowSize.Height) : Size.Empty;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,911,12,T:System.Windows.Size,,,,,"MediaWindowSize = value.HasValue ? new Size(value.Value, MediaWindowSize.Height) : Size.Empty;"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,903,53,T:System.Windows.Size,,,,,MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,903,53,P:System.Windows.Size.Width,,,,,MediaWindowSize.Width
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,903,15,T:System.Windows.Size,,,,,MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,903,15,P:System.Windows.Size.IsEmpty,,,,,MediaWindowSize.IsEmpty
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,895,16,T:System.Windows.Size,,,,,MediaWindowSize = Size720P;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,895,16,T:System.Windows.Size,,,,,MediaWindowSize = Size720P;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,890,16,T:System.Windows.Size,,,,,MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,890,16,P:System.Windows.Size.IsEmpty,,,,,MediaWindowSize.IsEmpty
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,882,16,T:System.Windows.Size,,,,,MediaWindowSize = Size.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,882,16,T:System.Windows.Size,,,,,MediaWindowSize = Size.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,882,16,P:System.Windows.Size.Empty,,,,,MediaWindowSize = Size.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,882,16,T:System.Windows.Size,,,,,MediaWindowSize = Size.Empty;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,877,15,T:System.Windows.Size,,,,,MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,877,15,P:System.Windows.Size.IsEmpty,,,,,MediaWindowSize.IsEmpty
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,873,50,T:System.Windows.Size,,,,,Size1080P
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,873,31,T:System.Windows.Size,,,,,MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,871,49,T:System.Windows.Size,,,,,Size720P
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,871,30,T:System.Windows.Size,,,,,MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,869,49,T:System.Windows.Size,,,,,Size480P
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,869,30,T:System.Windows.Size,,,,,MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,867,49,T:System.Windows.Size,,,,,Size360P
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,867,30,T:System.Windows.Size,,,,,MediaWindowSize
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,37,33,T:System.Windows.Size,,,,,"MaxSize = new(8192, 6144)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,36,33,T:System.Windows.Size,,,,,"MinSize = new(192, 108)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,34,33,T:System.Windows.Size,,,,,"Size1080P = new(1920, 1080)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,33,33,T:System.Windows.Size,,,,,"Size720P = new(1280, 720)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,32,33,T:System.Windows.Size,,,,,"Size480P = new(854, 480)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\SettingsViewModel.cs,31,33,T:System.Windows.Size,,,,,"Size360P = new(640, 360)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,215,8,M:System.TimeSpan.FromSeconds(System.Int64),,,,,return TimeSpan.FromSeconds(seconds).AsMediaDurationString();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,186,8,T:System.Windows.Input.RoutedCommand,,,,,"DialogHost.CloseDialogCommand.Execute(null, null);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,186,8,"M:System.Windows.Input.RoutedCommand.Execute(System.Object,System.Windows.IInputElement)",,,,,"DialogHost.CloseDialogCommand.Execute(null, null);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,177,8,T:System.Windows.Input.RoutedCommand,,,,,"DialogHost.CloseDialogCommand.Execute(null, null);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,177,8,"M:System.Windows.Input.RoutedCommand.Execute(System.Object,System.Windows.IInputElement)",,,,,"DialogHost.CloseDialogCommand.Execute(null, null);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,164,8,M:System.TimeSpan.FromSeconds(System.Int64),,,,,_maxStartTime = TimeSpan.FromSeconds(mediaDurationSeconds);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,151,20,T:System.Windows.Input.RoutedCommand,,,,,"DialogHost.CloseDialogCommand.Execute(null, null);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,151,20,"M:System.Windows.Input.RoutedCommand.Execute(System.Object,System.Windows.IInputElement)",,,,,"DialogHost.CloseDialogCommand.Execute(null, null);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,150,20,M:System.TimeSpan.FromSeconds(System.Int64),,,,,Result = TimeSpan.FromSeconds(value.Seconds);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,107,33,T:System.Windows.Media.Brush,,,,,=> IsTimeValid ? GreenBrush : RedBrush
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,107,63,T:System.Windows.Media.SolidColorBrush,,,,,RedBrush
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,107,50,T:System.Windows.Media.SolidColorBrush,,,,,GreenBrush
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,107,4,T:System.Windows.Media.Brush,,,,,public Brush ChosenTimeBrush
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,99,16,T:System.Windows.Media.Brush,,,,,OnPropertyChanged(nameof(ChosenTimeBrush));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,85,16,T:System.Windows.Media.Brush,,,,,OnPropertyChanged(nameof(ChosenTimeBrush));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,71,16,T:System.Windows.Media.Brush,,,,,OnPropertyChanged(nameof(ChosenTimeBrush));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,18,44,T:System.Windows.Media.SolidColorBrush,,,,,GreenBrush = new(Colors.DarkGreen)
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,OnlyM\OnlyM.csproj,File,OnlyM\ViewModel\StartOffsetViewModel.cs,17,44,T:System.Windows.Media.SolidColorBrush,,,,,RedBrush = new(Colors.DarkRed)
